rank,store_url,title,alexa
2377,https://jackretro.com/,Jack Retro,"2,346,173"
2378,https://www.vancraftedstudio.com/,Vancrafted Studio | A Handrafted Jewerly Studio on Wheels,"2,347,826"
2379,https://www.thesagelifestyle.com/,Official Site of Sage Machado's Gemstone Perfumery &amp; Artisan Jewelry,"2,347,844"
2380,https://jlrocks.com/,JL Rocks Modern Jewelry,"2,347,982"
2381,https://www.shopatgrace.com/,Shop At Grace,"2,348,118"
2382,https://sandylew.com/,sandylew seattle - zany and sophisticated fashion and style for women,"2,348,509"
2383,https://shopluxe.com/,"Austin's Premier Boutique for Fashion, Beauty and Gifts","2,348,612"
2384,https://gunnerandlux.com/,Gunner and Lux,"2,349,071"
2385,https://shoptarahco.com/,Healing Crystals for Sale | Nurture Your Intention,"2,350,589"
2386,https://miriammerenfeld.com/,Miriam Merenfeld Jewerly,"2,351,790"
2387,https://www.lotusartsdevivre.com/,Lotus Arts de Vivre,"2,352,181"
2388,https://www.mannsjewelers.com/,Mann's Jewelers | Rochester's Jeweler &amp; #1 Choice For Fine Jewelry,"2,352,374"
2389,https://www.shopfarmandlace.com/,Farm &amp; Lace,"2,353,030"
2390,https://shopcinnamonboutique.com/,Cinnamon Boutique Chicago - Stylish Women's Clothing and Accessories,"2,355,712"
2391,https://tetherjewelry.com/,Tether Jewelry - A Refined Body Jewelry Company,"2,356,981"
2392,https://endstooddity.com/,Ends to Oddity,"2,357,442"
2393,https://www.criticaleyefinds.com/,Critical EYE Finds,"2,359,004"
2394,https://auraglee.com/,AuraGlee - Jewelry - Wellness - Lifestyle,"2,359,534"
2395,https://bserene.co/,b.serene | Raise your vibration with handmade crystal jewelry &amp; yoga.,"2,360,691"
2396,https://www.joannabisleydesigns.com/,Handcrafted heirloom bridal headpieces and wedding jewelry,"2,361,159"
2397,https://turquoiseandtufa.com/,An Online American Indian Jewelry Boutique Inspired By Nature,"2,361,241"
2398,https://thelotusboutique.com/,The Lotus Boutique,"2,361,609"
2399,https://www.artandsoulboulder.com/,"Art + Soul Gallery | Jewelry and Fine Art | Boulder, CO","2,361,766"
2400,https://touscanada.ca/,Luxury Jewelry Handbags and Accessories | TOUS CANADA – Tous Canada,"2,362,228"
2401,https://shop.riveredgejewelers.com/,RIVER EDGE JEWELERS,"2,362,802"
2402,https://piakaghar.com/,Pia Ka Ghar - For the Unforgettable Woman - You!,"2,363,546"
2403,https://ingodwetrustnyc.com/,"IGWT | Fine, Demi-Fine &amp; Estate Jewelry made by us.","2,364,640"
2404,https://shopusadeals.com/,"ShopUSADeals,com - Where You Can Find Great Deals and Great Products.","2,365,252"
2405,https://www.collectivehearts.co/,Handmade Jewelry I Love Inspired Designs by Collective Hearts,"2,365,380"
2406,https://viktoriahayman.com/,VIKTORIA HAYMAN,"2,365,440"
2407,https://truebykristy.com/,true by kristy {meaningful jewelry},"2,365,674"
2408,https://hurgi.in/,"Hurgi - Clothing, Fashion Jewelry Accessories and Shoes for Men, Women","2,367,151"
2409,https://www.twentyonejewels.com/,Pure 925 Sterling Silver Luxury Destination Jewelry,"2,367,701"
2410,https://crystalstreets.com/,Crystal Streets Jewelry,"2,368,245"
2411,https://the199store.com/,Low Budget Shopping Online at The 199 Store | Everything for Rs 199,"2,368,589"
2412,https://davincifinejewelry.com/,Da Vinci Fine Jewelry Luxury Watches and Diamonds,"2,370,361"
2413,https://trlot.com/,TR Lot - Trendy Personalized Wear - Fashion Store for Everyone,"2,370,544"
2414,https://admirablejewels.com/,Admirable Jewels,"2,371,367"
2415,https://thelushlabel.com/,The Lush Label / Stunning Jewelry and much more!,"2,371,612"
2416,https://myprideshop.com/,Myprideshop - Exclusive LGBT Pride Store,"2,372,008"
2417,https://prideislove.com/,Pride is Love | FREE Pride Flags | Largest Selection of LGBT Flags,"2,372,010"
2418,https://www.easyearringcards.com/,Easy Earring Cards,"2,372,965"
2419,https://henrysfinejewelry.com/,Best Custom Jeweler &amp; Diamond Engagement Rings &amp; Jewelry Repair in NJ,"2,373,205"
2420,https://www.tashkabybeatrice.com/,TASHKA By Beatrice,"2,373,638"
2421,https://dreamclosetcouture.us/,"Gowns, Jewelry, Bikini, Inspirational Dresses, Rompers &amp; Accessories","2,375,347"
2422,https://www.poppywoman.com/,"Clothing, accessories and gifts for women with style","2,376,153"
2423,https://noramodern.com/,"Thoughtfully-designed housewares, jewelry + gifts","2,377,332"
2424,https://hiouchijewels.com/,Women's Bohemian Jewelry | Hiouchi Jewels by Designer Sarah Lewis,"2,378,118"
2425,https://dian-malouf.com/,dian malouf jewelry - made in the usa,"2,381,179"
2426,https://objectanddawn.com/,Object &amp; Dawn,"2,381,300"
2427,https://meli-moli.com/,Meli&amp;Moli official website,"2,382,681"
2428,https://unionrosepdx.com/,Union Rose -Locally Designed+Made Quality Woman's Clothing and Jewelry,"2,383,359"
2429,https://nourehaute.com/,NOURE® - Official Site - Shop the New NOURE® Collection‎,"2,386,909"
2430,https://clothedwithtruth.com/,Clothed with Truth - Inspirational Christian Jewelry &amp; Religious Gifts,"2,387,047"
2431,https://www.lavetem.com/,LA VETEM,"2,388,573"
2432,https://shopchayne.com/,CHAYNE - Hip Hop Influenced Jewelry,"2,389,768"
2433,https://truefashionistas.com/,True Fashionistas Consignment,"2,389,943"
2434,https://jewelrybrands.shop/,Superhero Jewelry and Accessories Collection | Jewelry Brands,"2,391,401"
2435,https://www.teramasu.com/,Handmade Designer Jewelry Jewelry Collection &amp; Women's Boutique,"2,391,544"
2436,https://sacredskaia.com/,Welcome to Sacred Skaia,"2,392,591"
2437,https://hanamijewelry.com/,Jewelry made by Nature from Hanami,"2,392,596"
2438,https://farm-stand.com/,Farm Stand Online,"2,395,968"
2439,https://www.ashablooms.com/,Asha Blooms - Jewelry made with intention for a lighter life,"2,396,162"
2440,https://www.blisslau.com/,"Shop Bridal, Bodychains, Fine Jewelry, Semi-Fine Jewelry | Bliss Lau","2,396,374"
2441,https://keepsaken.com/,KEEPSAKEN - Keepsakes That You Will Treasure For A Lifetime,"2,396,725"
2442,https://abacusgallery.com/,Abacus Gallery,"2,399,277"
2443,https://princepeacock.com/,Prince Peacock is a famous drag queen that sells jewelry!,"2,399,876"
2444,https://lilybakerjewels.com/,Lily Baker Jewels,"2,400,520"
2445,https://www.marketstreetgold.com/,Diamond Jewelry - Market Street Gold,"2,401,145"
2446,https://www.jumbora.com/,Jumbora - Just Made Beautiful,"2,401,373"
2447,https://stonejeweled.com/,StoneJeweled | Handmade Bohemian Jewelry,"2,401,428"
2448,https://addictedaccessories.com/,"Sterling silver, stainless stainless, &amp; Gold plated jewelry","2,402,344"
2449,https://www.alligatorjesus.com/,ALLIGATOR JESUS,"2,402,805"
2450,https://www.amadeusbijoux.com/,Sustainable Jewellery | Handmade Semi Fine Jewelry | Amadeus,"2,403,528"
2451,https://www.prettyispink.com/,Pretty is Pink Boutique,"2,404,067"
2452,https://www.crystalrockproducts.com/,Crystal Rock Healing,"2,404,239"
2453,https://sphinxvogue.com/,Sphinx Vogue™: Jewelry for Women of Distinction,"2,405,806"
2454,https://giltlotus.com/,Designer Jewelry &amp; Luxe Gifts - Limited Stock @ Deep Discounts! – Gilt Lotus,"2,407,386"
2455,https://www.blueapplejewelryco.com/,Engagement Rings - Solitaire Ring - Wedding Bands - Blue Apple Jewelry,"2,407,470"
2456,https://hawkhouse.net/,HAWKHOUSE Raw crystal jewelry,"2,408,147"
2457,https://santoxsanto.com/,SANTOxSANTO - Hip-Hop &amp; Reggaeton Jewelry - Iced Out Cuban Chains,"2,410,900"
2458,https://www.allurerose.com/,Allure ? Rose Boutique,"2,411,810"
2459,https://www.dropshippingbynaturalartist.com/,Drop Shipping By Natural Artist,"2,412,007"
2460,https://littlecritterz.com/,"Little Critterz Porcelain Animal Figurines, Jewelry &amp; More","2,414,193"
2461,https://littlehjewelry.com/,little h pearl jewelry,"2,416,384"
2462,https://orangeblush.com/,Orange Blush,"2,417,841"
2463,https://www.stylaga.com/,Crystal Bluetooth Earrings | The Jewel Of Wireless,"2,418,447"
2464,https://degrandprejewelers.com/,DeGrandpre Jewelers,"2,419,533"
2465,https://www.dinosaurdesigns.com/,Handmade Resin Jewelry &amp; Homewares | Dinosaur Designs,"2,421,492"
2466,https://www.mysticflavia.com/,PREMIUM NATURALSTONES &amp; SILVER JEWELRY|WEAR YOUR ATTITUDE WITH FREEDOM,"2,422,459"
2467,https://www.vestigiafortuna.com/,Vestigia Fortuna - Dainty Jewelry,"2,423,242"
2468,https://www.pebblepeople.com/,"Specializing in handcrafted clocks, jewelry, music boxes, and more!","2,423,600"
2469,https://sallylowe.com/,Artisan Made Antique and Vintage Equestrian Jewelry by Sally Lowe,"2,424,370"
2470,https://feyjewelers.com/,"Fey &amp; Co. Jewelers, Locations in Chicago and Naperville","2,424,455"
2471,https://levysfinejewelry.com/,Levys Fine Jewelry,"2,424,458"
2472,https://cutetennisstuff.com/,"Tennis Gifts, Items &amp; Accessories for Her | Cute Tennis Stuff","2,425,913"
2473,https://cameocalamity.com/,"Online Store - Cameo Jewelry Las Vegas, NV","2,426,335"
2474,https://uplandroad.com/,"Organic Cotton Clothing, Sustainable Gifts, Kitchen Goods and Jewelry","2,427,525"
2475,https://fabon5th.com/,Andrew Fabrikant &amp; Sons - Estate Jewelry Buyers,"2,428,143"
2476,https://clickdesignthatfits.com/,Modern Design Shop in Seattle,"2,428,942"
2477,https://normanshallmark.com/,Norman's Hallmark,"2,428,956"
2478,https://andersonsjewelry.com/,"Redding, CA Jewelry Sales, Repair &amp; Consignment","2,429,620"
2479,https://wewhoprey.com/,We Who Prey is a New York based jewelry company created by Linda Smyth,"2,429,852"
2480,https://loribonn.com/,Home,"2,431,530"
2481,https://zodistyle.com/,Best Zodiac Sign Jewelry and Accessories For Your Everyday Wear,"2,432,412"
2482,https://willaanddelores.com/,Willa &amp; Delores Jewelry,"2,432,731"
2483,https://statementgrey.com/,Statement Grey | Feminine. Flirtatious. Handcrafted Jewelry,"2,434,227"
2484,https://storiesfashion.com/,Stories Fashion | Emerging Brands | Sustainable l Trendy Affordable,"2,434,437"
2485,https://elenakougianou.com/,Elena Kougianou Jewels,"2,434,721"
2486,https://enchantedleaves.com/,Enchanted Leaves Jewelry,"2,434,779"
2487,https://gundersons.com/,"Gunderson's Jewelry - a moment, a memory, a lifetime","2,436,961"
2488,https://elliotyoungla.com/,Elliot Young Fine Jewelry,"2,436,966"
2489,https://thebravecollection.com/,The Brave Collection,"2,438,627"
2490,https://popfashion.co/,"Pop Fashion | Pop | Pop Fashion Jewelry, Scarves, Handbags, Clothing","2,438,702"
2491,https://www.mantrabandwholesale.com/,MantraBand Bracelets - Wholesale,"2,442,431"
2492,https://www.livelovesup.com/,Stand Up Paddle Board Apparel &amp; Goods I SUP T-shirts,"2,442,499"
2493,https://www.rightlyroyce.com/,Rightly Royce Home Page,"2,442,804"
2494,https://www.gemmall.com/,Wholesale Beads and Jewelry Making Supplies – GemMall,"2,443,528"
2495,https://parkenjewelry.com/,"Parken Jewelry | Stacking Bracelets, Layering Necklaces and Earrings","2,447,207"
2496,https://goldurban.com/,Hip Hop Jewelry | Men's 14K Gold &amp; Iced Out Chains | Gold Urban,"2,447,266"
2497,https://emiejames.com/,EmieJames,"2,447,280"
2498,https://jewelcult.com/,JEWELCULT.COM | Shop Top Fashion Jewelry at Jewel Cult | Join the Cult,"2,449,813"
2499,https://www.ready-made.co/,Ready-Made Jewelry - materials and technology driven,"2,450,287"
2500,https://www.prettymadness.com/,Women's Online Boutique| Fashion Shopping Accessories,"2,450,738"
2501,https://myeldesign.com/,Modern &amp; Fine Jewelry in Montreal | MYEL Design,"2,451,216"
2502,https://lindsaymariedesign.com/,Lindsay Marie Design. Bridal Headpieces and Jewelry,"2,454,320"
2503,https://purplepelicandesigns.com/,Hand Stamped Personalized Jewelry - Purple Pelican Designs,"2,454,862"
2504,https://mickeylynn.com/,Mickey Lynn Jewelry | Unique artisan jewelry handcrafted in Atlanta,"2,457,695"
2505,https://tassotees.com/,Tasso Tees,"2,457,752"
2506,https://williamnoble.com/,William Noble Rare Jewels,"2,459,188"
2507,https://www.rorolove.com/,roroloveÂ® Diamond Watches | Best Holiday Gift Guide | Free Shipping,"2,462,119"
2508,https://citijewels.com/,Handmade jewelry wholesale,"2,464,944"
2509,https://bymusti.com/,Jewelry store in Santa Monica - Designs by Musti,"2,465,877"
2510,https://www.catorilife.com/,Catori Life Jewelry,"2,468,285"
2511,https://www.emoriejordon.com/,"Emorie Jordon Bohemian Soul, Retro Remix Brand","2,469,016"
2512,https://www.jamandrico.com/,Jam+Rico,"2,470,426"
2513,https://leljewelry.com/,'Be Unique.' LEL JEWELRY by Ellie Lee.,"2,471,202"
2514,https://jewelboxonline.com/,The Jewel Box in Davidson,"2,471,212"
2515,https://www.alzerina.com/,Alzerina Jewelry | Customized Handmade Accessories,"2,472,256"
2516,https://www.sacredgemstone.com/,"Crystals, Gems &amp; Minerals","2,473,860"
2517,https://hortensejewelry.com/,"Hortense Jewelry | Fine Parisian Jewelry Handmade in Los Angeles, USA","2,474,787"
2518,https://ryleeandink.com/,Rylee &amp; Ink: Intricate Statement Jewelry,"2,477,314"
2519,https://www.marivee.com/,"Welcome to MARIVEE, Your Handcrafted Bags &amp; Jewelry","2,479,152"
2520,https://westcoastcg.com/,From surf to saddle - Western Jewelry Boutique – West Coast Cowgirl,"2,479,384"
2521,https://welljourn.com/,Welljourn | fair trade artisan made home decor and jewelry,"2,482,382"
2522,https://vintagevirtuosa.com/,"Vintage Clothing, Jewelry, Dresses | Vintage Virtuosa | Westport CT","2,482,725"
2523,https://menochic.com/,"MenoChic Clothing &amp; Apparel Store, Women Clothing Store","2,482,750"
2524,https://everettfinejewelry.com/,Everett Fine Jewelry,"2,484,019"
2525,https://ironstrongjewelry.com/,Iron Strong Jewelry - Fitness Jewelry Designed For Badass Women,"2,484,373"
2526,https://jewelryheir.com/,Artisan Luxe Jewelry,"2,485,136"
2527,https://tancrediandmorgen.com/,Tancredi &amp; Morgen,"2,486,981"
2528,https://www.levivejewelry.com/,Le Vive Jewelry Store Riverside | Watch Repair and Custom Jewelry,"2,487,664"
2529,https://clubtattoo.com/,Club Tattoo | Tattoo &amp; Piercing Studio,"2,489,730"
2530,https://noraydesigns.com/,"Noray Designs Fine Jewelry | Rings, Earrings, Necklaces &amp; more","2,491,199"
2531,https://treetrunkarts.com/,Tree Trunk Arts – true to nature jewelry,"2,491,698"
2532,https://www.phoenixroze.com/,Premier Jewelry - Handcrafted in NYC | Phoenix Roze,"2,492,344"
2533,https://loopjewelry.com/,Loop Jewelry,"2,493,271"
2534,https://moldavitejewelry.com/,Moldavite Jewelry | Moldavite Life,"2,494,278"
2535,https://www.midorilinea.com/,Designer Fashion Jewelry,"2,494,918"
2536,https://www.kendiamani.com/,Inspired by Africa. Designed for adventure.,"2,497,586"
2537,https://www.kristinchristopher.com/,Kristin Christopher Handmade Jewelry - Sterling Silver Jewelry,"2,498,253"
2538,https://www.cherishedemblems.com/,Cremation Jewelry | Ash Necklaces | Cherished Emblems,"2,499,187"
2539,https://www.glitterlimes.com/,"Jewelry made with real fruit, candy, and sprinkles in resin","2,499,228"
2540,https://bluntedobjects.com/,"Blunted Objects® Cannabis Fashion, Weed Jewelry &amp; Accessories","2,501,461"
2541,https://gemellijewelry.com/,Gemelli Jewelry: Boho Glam costume jewelry handmade in Texas.,"2,501,473"
2542,https://www.goldandhoney.com/,Gold &amp; Honey Online Jewelry Boutique,"2,501,595"
2543,https://www.playwithfala.com/,Fala | Jewelry,"2,501,621"
2544,https://indigoandviolet.com/,Indigo and Violet| Online Shopping| Mega Store,"2,502,030"
2545,https://shelovesme.com/,"She Loves Me, a DC flower shop","2,502,100"
2546,https://genzproduct.com/,GenZ Beauty Products - Genzproduct.com,"2,503,946"
2547,https://thepiececollective.com/,the piece collective,"2,503,973"
2548,https://www.redcarpetrocks.com/,Rentable Designer Jewelry For All Of Life's Moments | Red Carpet Rocks,"2,506,082"
2549,https://www.santafesilverart.com/,Native American Indian Jewelry | Turquoise - Santa Fe Silver Art,"2,506,547"
2550,https://trovebham.com/,"Trove: Birmingham, AL gifts, pottery, jewelry, stationery","2,509,774"
2551,https://swellcomposites.com/,Swell Composites,"2,509,983"
2552,https://www.julietoliver.com/,NaturalGold™ Nickel-Free Wedding Jewelry,"2,510,020"
2553,https://www.symboloflovejewelry.com/,Symbol of Love Jewelry | Soul Mate Necklace - Earrings - Bracelets,"2,510,026"
2554,https://www.lanabetty.com/,LanaBetty - Vancouver Goldsmith,"2,511,377"
2555,https://sharon-i.com/,Sharon-I - Luxury Fine High-End Jewelry Gold Diamond Women,"2,511,460"
2556,https://caliandyork.com/,"Missy, Petite and Women's Fashion Apparel","2,511,632"
2557,https://marohh.com/,Marohh,"2,511,765"
2558,https://ingridcadurijewelry.com/,"Ingrid Caduri Jewelry - Sea Glass Jewelry, Necklaces, Bracelets, Rings","2,513,214"
2559,https://baubou.com/,Jewelry for those free in spirit and pure at heart! Handcrafted in NY.,"2,514,323"
2560,https://jewelryevolution.com/,Jewelry Evolution8 | Wearable Inspiration | Handcrafted Jewelry,"2,514,745"
2561,https://www.theunicornstore.com/,Unicorn gifts for all ages at The Unicorn Store,"2,514,808"
2562,https://hillcrestdesignerjewelry.com/,Hillcrest Designer Jewelry - Custom Jewelry Designs + Engagement Rings,"2,514,826"
2563,https://rosieray.com/,Rosie Ray - Unique and Affordable Jewelry for Authentic Women,"2,514,974"
2564,https://phetteplacestudio.com/,Phetteplace Studio - Fine Jewelry Handcrafted in the USA,"2,517,885"
2565,https://www.shopblueelephant.com/,Blue Elephant,"2,518,238"
2566,https://www.thebohobasement.com/,Welcome to the Boho Basement!,"2,518,568"
2567,https://shopvlu.com/,"Atlanta's Best Wholesale Apparel &amp; Fashion Jewelry, Accessories Vendor – V.LU STYLE Wh...","2,518,578"
2568,https://www.materialwit.com/,Material Wit,"2,518,741"
2569,https://www.infuzze.in/,Infuzze | Shop Oxidized Silver and Fashion Jewellery Online in India,"2,518,813"
2570,https://thankyouindia.org/,"Thank You India, Ethical Canadian designed Jewels,Handcrafted in India","2,521,224"
2571,https://www.harrisjewelry.com/,65 Years Serving Those Who Serveâ¢,"2,521,929"
2572,https://www.cristinasabatini.com/,"Cristina Sabatini - Jewelry, Handbags, &amp; More","2,525,466"
2573,https://fattypancake.com/,Fatty Pancake | Reptile Merch for the everday Herp!,"2,526,172"
2574,https://cleanslategoods.com/,Where Every Purchase Makes an Impact for Local and Global Good.,"2,526,746"
2575,https://www.katarina.com/,"Katarina.com| The Best Jewelry Store-Diamond Rings, Earrings, Pendants","2,526,840"
2576,https://atonementdesign.com/,Welcome to Atonement Design | Ethically Made Clothes &amp; Jewelry,"2,526,974"
2577,https://proudraven.com/,Proud Raven Jewelry,"2,527,401"
2578,https://www.steeltimeny.com/,Shop Steeltime Jewelry Online - Stainless Steel &amp; Fine Jewelry,"2,527,589"
2579,https://stitchandstone.ca/,"Stitch and Stone, Women's Clothing, Jewelry and Accessorie Boutique.","2,528,402"
2580,https://www.championsondisplay.com/,"SportsBling - NFL, NCAA, MLB, NHL &amp; NBA merchandise and gifts","2,529,278"
2581,https://ajaron.com/,A JARON Fine Jewelry,"2,529,720"
2582,https://www.photojewelrymaking.com/,Photo Jewelry Supplies,"2,531,029"
2583,https://www.dawes-design.com/,"Jennifer Dawes: Ethical, Sustainable &amp; Socially Responsible Fine Jewel","2,532,103"
2584,https://gagehuntley.com/,GageHuntley,"2,532,479"
2585,https://shopknockknock.com/,Knock Knock Boutique,"2,532,731"
2586,https://primroseboutiquefashion.com/,Fashion Boutique,"2,533,007"
2587,https://naturereflectionsjewelry.com/,Unique Handmade Jewelry Online | Nature Reflections Jewelry,"2,533,671"
2588,https://www.justbelievejewelry.com/,JUST BELIEVE JEWELRY,"2,533,955"
2589,https://www.orchidjewel.com/,Gemstones &amp; Silver Jewelry Manufacturers | Orchid Jewelry Mfg Inc,"2,534,019"
2590,https://meetfunshop.com/,Meet Goods You Need,"2,534,419"
2591,https://adora-bold.com/,Adorabold | Independent Boutique | Women's Jewelry and Gifts for Her,"2,534,537"
2592,https://nanabijoujewelry.com/,Nana Bijou Official Site ~ Fine Jewelry Designs,"2,534,556"
2593,https://ibumovement.com/,Ibu Movement - Quality clothing and accessories handcrafted by women,"2,534,736"
2594,https://shoppinkvanilla.com/,Shop world wide wholesale fashion jewelry at shoppinkvanilla.com,"2,536,148"
2595,https://cherutjewelry.com/,Chérut Fine Jewelry,"2,536,351"
2596,https://www.moroccancorridor.com/,"Morocco Leather Bags, Home Decor, Jewelry","2,536,620"
2597,https://shopviviangrace.com/,Vivian Grace,"2,536,635"
2598,https://www.parravijewelry.com/,Parravi Jewelry,"2,537,260"
2599,https://auburnjewelry.com/,Auburn Jewelry,"2,538,858"
2600,https://www.marthasvineyardmade.com/,Martha's Vineyard Made: Handmade Items from Island Artisans,"2,539,312"
2601,https://themontanaway.com/,"The Montana Way ~ Montana-Inspired Apparel, Headwear, Jewelry &amp; Gifts","2,540,934"
2602,https://flyingvmercantile.com/,Flying V Mercantile | Fashion and Home Decor Boutique,"2,541,116"
2603,https://lovelyculture.com/,Fair Trade Gifts - Lovely Culture - Unique Gift Ideas,"2,542,439"
2604,https://3barnswallows.com/,"Jewelry and Mode, Express Your Style | 3 BARN SWALLOWS","2,543,121"
2605,https://kpelledesigns.com/,Kpellé Designs,"2,544,064"
2606,https://mostlypaws.com/,Mostly Paws,"2,545,016"
2607,https://www.lunaandcodesigns.com/,Luna &amp; Co Designs,"2,545,203"
2608,https://kyllonenluxury.com/,Luxury Diamond &amp; Pearl Jewelry | Kyllonen Luxury,"2,545,495"
2609,https://gemboxaccessories.com/,Gem Box Accessories | Paparazzi Jewelry Catalog | Consultant Shop,"2,546,495"
2610,https://www.corralwesternwearandtack.com/,Corral Western Wear - Rosenberg Texas : 281.341.0900,"2,547,882"
2611,https://localwe.com/,LocalWe - Shop Unique Handmade and Local Goods - Made in the USA,"2,548,360"
2612,https://www.mushmina.com/,"Shop Mushmina, Artisan Made Ethical Fashion &amp; Accessories","2,549,103"
2613,https://lovejuls.com/,Jul's Fashion Boutique,"2,549,652"
2614,https://horsefeathersgifts.com/,HorseFeathers | Meaningful Handmade Jewelry + Gifts,"2,549,960"
2615,https://shopoiya.com/,"OIYA | Handmade Accessories for Women, Men, and Children","2,550,894"
2616,https://www.shatojewelry.com/,"Anillos, pendientes, collares, Joyas finas para mujer SHATÓ Jewelry","2,551,090"
2617,https://www.sweetblossomgifts.com/,Sweet Blossom Gifts,"2,552,671"
2618,https://www.pageo.com/,Jewelry Store In Boston | Pageo Fine Jewelers | Fine Jewelry,"2,552,815"
2619,https://jackweirandsons.com/,Diamonds &amp; Estate Jewelry in Beverly Hills -Jack Weir and Sons,"2,553,407"
2620,https://lesterlampert.com/,Lester Lampert - Downtown Chicago Jeweler Since 1920,"2,557,562"
2621,https://www.delsolstores.com/,"Del Sol Stores Southwestern home decor, Mexican &amp; Native American Art","2,558,204"
2622,https://tarinatarantino.com/,"TARINA TARANTINO: Fashion Jewelry, Hair Accessories, Beauty","2,560,203"
2623,https://withlovedarling.com/,With Love Darling,"2,560,837"
2624,https://crowngoldinc.com/,Wholesale 14k Gold Jewelry Distributor Los Angeles,"2,560,902"
2625,https://dripstoreww.com/,Iced Out Jewelry | Streetwear Fashion | Drip Store,"2,561,327"
2626,https://theshoetrunk.com/,"The Shoe Trunk | Women's Shoes, Purses, Jewelry &amp; Sunglass Boutique","2,561,620"
2627,https://sirenbodyjewelry.com/,Siren Body Jewelry Tattoo &amp; Piercing | High End Body Jewelry,"2,562,348"
2628,https://sachellecollective.com/,Sachelle Collective | Conscious 14K Gold-Filled Jewelry,"2,563,261"
2629,https://speciesbythethousands.com/,Species by the Thousands,"2,563,327"
2630,https://alexcraft.com/,"Wholesale Jewelry Making Supplies, Charms &amp; Chains - Alexcraft®","2,563,686"
2631,https://www.charmboxco.com/,Charmbox,"2,563,890"
2632,https://shopatfinch.com/,"Finch Boutique - Charlottesville, VA","2,564,309"
2633,https://www.hollysimplestudio.com/,W E L C O M E 2 H O L L Y S I M P L E S T U D I O,"2,565,173"
2634,https://www.dirtroaddivasboutique.com/,Dirt Road Divas Online Clothing Boutique,"2,565,275"
2635,https://greenboxedjewels.com/,#1 Hip Hop Jewelry Shop,"2,566,551"
2636,https://ashleighbergman.com/,Milestones by Ashleigh Bergman,"2,567,800"
2637,https://bodifine.com/,Bodifine Official | Body Jewelry | London,"2,567,945"
2638,https://www.spiritlakesilverandgold.com/,Spirit Lake Silver &amp; Gold,"2,568,370"
2639,https://www.bonfirejewelrydesign.com/,"Bonfire Design Bohemian, Pagan, Wiccan, Hippie Style Artisan Jewelry","2,570,033"
2640,https://boylerpf.com/,Buy Vintage and Antique Jewelry Online | Vintage Jewelry | Antique Jew,"2,571,998"
2641,https://www.aditajewels.com/,Adita Jewels Factory - Online Jewelry Store. Free Fast Shipping.,"2,572,185"
2642,https://leejonescollection.com/,Lee Jones Collection,"2,572,534"
2643,https://pstoad.shop/,PS Toad,"2,573,554"
2644,https://deluxedrip.com/,DeluxeDrip,"2,576,217"
2645,https://925suneera.com/,.925SUNEERA | Sterling Silver Jewelry Designed for Men &amp; Women,"2,578,093"
2646,https://nurdtyme.com/,Nurdtyme - Merch For Pop Culture Fanatics,"2,578,347"
2647,https://www.handmadebaubles.com/,Handmade Silver Jewelry - Handmade Baubles,"2,578,810"
2648,https://www.walkerscelticjewelry.com/,Handcrafted Celtic Jewelry - Walker Metalsmiths,"2,578,973"
2649,https://shopdalmata.com/,DALMATA,"2,579,992"
2650,https://www.goodmanmorris.com/,Goodman Morris goldsmiths jewellers bespoke jewellery award winning,"2,580,039"
2651,https://www.pennyandgrace.com/,Penny + Grace | Jewelry Subscription Box,"2,583,467"
2652,https://psiloveitaly.com/,"P. S. I Love Italy - Italian Themed Designs on Jewelry, Shirts, Mugs","2,583,685"
2653,https://choicebychoi.com/,Minialist dainty personalized fashion jewelry,"2,583,818"
2654,https://desicallyethnic.com/,"Desically Ethnic | Clothing, Silver Jewellery &amp; Accessories","2,585,229"
2655,https://angelsandsinner.com/,ANGELS and SINNER | Premium Jewelry,"2,585,851"
2656,https://apresskijewelry.com/,Après Ski Jewelry,"2,586,028"
2657,https://jolleysgifts.com/,"Jolley's Gifts, Floral, and Pharmacy","2,586,145"
2658,https://ilikeithereclub.com/,I Like It Here Club Classic Fine Jewelry,"2,587,893"
2659,https://adrisya.in/,Buy Jewelry Online,"2,588,142"
2660,https://www.icecultureny.com/,ICE CULTURE | Watches &amp; Jewelry,"2,588,162"
2661,https://www.garnishapparel.com/,"Garnish Women's Clothing, Accessories, Jewelry. Made in Portland.","2,588,409"
2662,https://myflowersforeverjewelry.com/,My Flowers Forever | Jewelry from Wedding &amp; Funeral Flowers,"2,589,854"
2663,https://nxtlvlnyc.com/,The official site of Next Level NYC,"2,590,980"
2664,https://keelysmithdesigns.com/,Keely Smith Jewelry Designs | Unique handcrafted jewelry | Nantucket,"2,591,395"
2665,https://www.yunboutique.com/,Yun Boutique | Handmade Jewelry Inspired by Divine Culture,"2,593,548"
2666,https://shopsystore.com/,ShopsyStore.com: Online Shopping,"2,597,124"
2667,https://harperandteal.com/,Harper &amp; Teal,"2,597,589"
2668,https://sunriseglitter.com/,Sunrise Glitter,"2,597,953"
2669,https://bigjoesbikerrings.com/,Big Joe's Biker Rings,"2,599,274"
2670,https://www.bohindi.com/,BOHINDI | Intentional Jewelry &amp; Energy Essentials,"2,600,440"
2671,https://shopula.ca/,"Shop Ula | Quality Fashion Accessories, Jewelry, Handbags &amp; Sunnies","2,600,579"
